Wall time,Step,Value
1732295075.3153348,58000,65.0
1732295360.9845734,58500,49.0
1732295650.0172331,59000,60.0
1732295935.910912,59500,42.0
1732296400.520065,60000,45.0
1732296680.50949,60500,57.0
1732296960.3351212,61000,37.0
1732297276.6471822,61500,31.0
1732297570.0845685,62000,46.0
1732297865.125982,62500,54.0
1732298146.872501,63000,28.0
1732298434.4031014,63500,23.0
1732298731.506054,64000,23.0
1732299010.3116462,64500,18.0
1732299295.586443,65000,21.0
1732299569.1100793,65500,18.0
1732299850.9373758,66000,15.0
1732300139.5013275,66500,18.0
1732300427.7830238,67000,49.0
1732300706.4863434,67500,49.0
1732300994.9902728,68000,45.0
1732301273.5495725,68500,57.0
1732301561.9084146,69000,77.0
1732301851.4531543,69500,23.0
1732302318.4433393,70000,26.0
1732302608.0617282,70500,28.0
1732303663.480041,71000,48.0
1732304967.539857,71500,35.0
1732306521.8812935,72000,54.0
1732308105.5944633,72500,51.0
1732309442.9556696,73000,40.0
1732311369.065205,73500,82.0
1732313187.1639326,74000,21.0
1732314822.611787,74500,68.0
1732316325.1747553,75000,74.0
1732318022.071927,75500,74.0
1732319187.4832277,76000,79.0
1732320818.614488,76500,57.0
1732322028.0040886,77000,82.0
1732323159.0866015,77500,90.0
1732324387.2965736,78000,62.0
1732325570.3947372,78500,88.0
1732326729.5576057,79000,31.0
1732328787.967598,79500,26.0
1732329675.6690197,80000,51.0
1732330306.1207159,80500,65.0
1732331109.1378233,81000,133.0
1732332070.0773237,81500,44.0
1732332992.9781666,82000,72.0
1732334066.555708,82500,95.0
1732335043.6383193,83000,93.0
1732336071.9342694,83500,96.0
1732337393.3018215,84000,56.0
1732338588.9684525,84500,51.0
1732340050.753089,85000,23.0
1732341033.2247272,85500,79.0
1732342115.9942758,86000,50.0
1732343445.4933937,86500,59.0
1732344937.7560384,87000,65.0
1732346708.1142397,87500,56.0
1732348006.9603193,88000,33.0
1732349274.711346,88500,47.0
1732351892.9591312,89000,56.0
1732353820.0768983,89500,53.0
1732356206.1845584,90000,31.0
1732357739.4077399,90500,39.0
1732359355.0857189,91000,68.0
