Wall time,Step,Value
1732239886.7083344,31500,18.0
1732240580.3154423,32000,12.0
1732241263.912338,32500,23.0
1732241958.7210503,33000,18.0
1732242627.4272177,33500,12.0
1732243309.0969079,34000,12.0
1732244038.22205,34500,20.0
1732244748.5320005,35000,18.0
1732245437.0057616,35500,15.0
1732246153.596759,36000,12.0
1732246902.233215,36500,15.0
1732247630.5785897,37000,21.0
1732248374.0699556,37500,18.0
1732249126.0933063,38000,15.0
1732249825.1367626,38500,18.0
1732250552.5797024,39000,21.0
1732251294.2957292,39500,12.0
1732252179.1040637,40000,18.0
1732252880.299753,40500,6.0
1732253599.33801,41000,6.0
1732254279.9625633,41500,18.0
1732254987.093268,42000,6.0
1732255732.6247485,42500,18.0
1732256440.990811,43000,12.0
1732257180.1741414,43500,18.0
1732257885.4137523,44000,18.0
1732258620.6831996,44500,15.0
1732259357.8861158,45000,15.0
1732260116.8353884,45500,29.0
1732260833.7269611,46000,23.0
1732261568.843734,46500,35.0
1732262324.8757503,47000,18.0
1732263061.1191154,47500,18.0
1732263797.3111846,48000,21.0
1732264531.570642,48500,15.0
1732265246.3106897,49000,18.0
1732265986.44761,49500,18.0
1732266883.5608404,50000,21.0
1732267550.3673306,50500,18.0
1732268196.2900352,51000,18.0
1732268829.0501788,51500,18.0
1732269497.1729074,52000,12.0
1732270150.3449504,52500,15.0
1732270823.8343875,53000,15.0
1732271485.8224685,53500,18.0
1732272172.8809474,54000,21.0
1732272847.2340617,54500,18.0
1732273528.2190888,55000,18.0
1732274211.513029,55500,18.0
1732274894.56817,56000,18.0
1732275569.85548,56500,18.0
1732276245.7945783,57000,18.0
1732276919.8571692,57500,15.0
1732277584.3358889,58000,18.0
1732278260.55371,58500,18.0
1732278917.854093,59000,18.0
1732279603.048055,59500,21.0
1732280464.1245353,60000,21.0
1732281140.0703368,60500,18.0
1732281833.6253123,61000,21.0
1732282522.6963692,61500,18.0
1732283192.0810435,62000,26.0
1732283889.0826397,62500,26.0
1732284586.2001145,63000,26.0
1732285266.6930804,63500,23.0
1732285970.5982242,64000,26.0
1732286681.784565,64500,18.0
1732287400.9673755,65000,18.0
1732288069.8987064,65500,23.0
1732288709.580568,66000,29.0
1732289343.334372,66500,40.0
1732289974.8829756,67000,24.0
1732290615.5191035,67500,26.0
1732291257.1100128,68000,35.0
1732291908.3789666,68500,18.0
1732292542.4458458,69000,21.0
1732293171.2380025,69500,18.0
1732293996.8140807,70000,18.0
1732294641.2930002,70500,18.0
1732295292.891313,71000,21.0
1732295937.7069836,71500,21.0
1732296582.4449685,72000,35.0
1732297234.3814979,72500,18.0
1732297890.296443,73000,35.0
1732298540.0571637,73500,32.0
1732299189.8609388,74000,23.0
1732299851.047879,74500,18.0
1732300505.480647,75000,26.0
1732301166.5373294,75500,21.0
1732301815.0594993,76000,23.0
1732302479.1915927,76500,18.0
1732303124.8146734,77000,23.0
1732303771.8127303,77500,43.0
1732304420.8200977,78000,32.0
1732305060.7426767,78500,35.0
1732305701.4824526,79000,18.0
1732306360.6930492,79500,21.0
1732307213.8305151,80000,32.0
1732307927.1897545,80500,20.0
1732308623.5337017,81000,18.0
1732309312.01822,81500,26.0
1732310614.1778,82000,18.0
