Wall time,Step,Value
1732261834.114818,32000,18.0
1732262778.047766,32500,18.0
1732263976.1918566,33000,18.0
1732265095.9496815,33500,18.0
1732265956.986583,34000,21.0
1732266944.3421292,34500,18.0
1732267792.4286711,35000,18.0
1732268666.557574,35500,18.0
1732269719.8031092,36000,18.0
1732270657.498363,36500,12.0
1732271294.0591762,37000,18.0
1732271930.7516572,37500,18.0
1732272554.2165232,38000,18.0
1732273162.2937498,38500,18.0
1732273838.2167974,39000,18.0
1732274462.2138994,39500,21.0
1732275273.4343202,40000,18.0
1732275894.76779,40500,18.0
1732276513.288785,41000,18.0
1732277139.5195923,41500,21.0
1732277784.4847133,42000,12.0
1732278424.0778468,42500,18.0
1732279052.1678355,43000,18.0
1732279677.5169566,43500,18.0
1732280319.334274,44000,12.0
1732280943.7315285,44500,18.0
1732281578.7912295,45000,18.0
1732282230.7166045,45500,6.0
1732282926.5615122,46000,18.0
1732283572.4243095,46500,18.0
1732284229.0026655,47000,18.0
1732284871.7949977,47500,18.0
1732285506.8654127,48000,21.0
1732286155.9808714,48500,21.0
1732286804.675489,49000,15.0
1732287440.3942168,49500,21.0
1732288310.8942027,50000,18.0
1732288952.3787029,50500,18.0
1732289595.7503817,51000,21.0
1732290244.9262671,51500,32.0
1732290903.5344944,52000,21.0
1732291590.228654,52500,21.0
1732292242.5910008,53000,18.0
1732292911.6183207,53500,18.0
1732293548.2945375,54000,21.0
1732294194.4336498,54500,12.0
1732294843.0537553,55000,18.0
1732295497.7168007,55500,18.0
1732296164.3629444,56000,18.0
1732296832.679782,56500,18.0
1732297481.9281573,57000,18.0
1732298141.7499952,57500,12.0
1732298816.4696722,58000,21.0
1732299560.4821262,58500,18.0
1732300215.6553712,59000,18.0
1732300876.5541496,59500,9.0
1732301703.6394334,60000,18.0
1732302377.588372,60500,21.0
1732303095.9926233,61000,21.0
1732303774.6340473,61500,35.0
1732304449.3088725,62000,18.0
1732305272.5444415,62500,18.0
1732306017.2565188,63000,18.0
1732306685.1442356,63500,18.0
1732307358.957972,64000,12.0
1732308010.6863956,64500,37.0
1732308700.042443,65000,21.0
1732309454.7587113,65500,18.0
1732310140.9592822,66000,12.0
1732311212.8111997,66500,18.0
1732312860.5224564,67000,18.0
1732314418.5623066,67500,18.0
1732315842.3643527,68000,18.0
1732317527.0566406,68500,18.0
1732318625.1790397,69000,18.0
1732319504.512846,69500,18.0
1732320496.795525,70000,18.0
1732321304.064272,70500,18.0
1732322072.9194396,71000,15.0
1732323036.4982593,71500,18.0
1732324044.4324915,72000,21.0
1732324893.0165114,72500,18.0
1732325826.7291825,73000,21.0
1732327017.4117417,73500,21.0
1732328056.0445135,74000,21.0
1732328856.9987488,74500,15.0
1732329475.6180372,75000,21.0
1732330209.0831044,75500,6.0
1732331029.9535997,76000,32.0
1732331837.6243057,76500,18.0
1732333195.812206,77000,32.0
1732334568.5076025,77500,21.0
1732335941.0145533,78000,18.0
1732337193.5623662,78500,15.0
1732338256.8497756,79000,18.0
1732339052.661161,79500,15.0
1732340025.5537388,80000,21.0
1732340975.5425348,80500,29.0
1732342022.2271385,81000,18.0
1732343213.7539892,81500,18.0
1732344791.5634964,82000,21.0
1732345594.8368423,82500,18.0
1732346325.529914,83000,12.0
1732347200.0474827,83500,21.0
1732347978.2035177,84000,18.0
1732348698.4527617,84500,18.0
1732349513.6812396,85000,15.0
1732350395.7192202,85500,21.0
1732351171.2582307,86000,18.0
1732351847.2721512,86500,18.0
1732352704.1757035,87000,21.0
1732354030.4079428,87500,15.0
1732355288.8350253,88000,23.0
1732356181.3590631,88500,18.0
1732357164.0597837,89000,18.0
1732358260.0777466,89500,29.0
1732359692.9213517,90000,26.0
1732360777.256402,90500,21.0
1732362751.9304247,91000,35.0
1732364301.2332802,91500,15.0
1732365491.7860494,92000,18.0
1732366628.7776687,92500,21.0
1732367478.1494648,93000,18.0
1732368137.0119698,93500,18.0
1732368873.3816156,94000,18.0
1732369807.621537,94500,18.0
1732370655.2232685,95000,18.0
1732371369.9606452,95500,18.0
1732372041.891212,96000,18.0
1732372700.2547133,96500,18.0
1732373323.1155765,97000,18.0
1732373968.5615497,97500,21.0
1732374618.5507114,98000,18.0
1732375291.8168888,98500,18.0
1732375914.125564,99000,18.0
1732376525.2404258,99500,18.0
1732377357.1978402,100000,35.0
1732378086.500102,100500,21.0
1732378867.7118273,101000,18.0
1732379608.7420695,101500,18.0
1732380302.3266113,102000,21.0
1732381026.8801017,102500,23.0
1732381909.7476413,103000,15.0
1732382626.7053094,103500,18.0
1732383547.1904793,104000,21.0
1732384288.0319104,104500,15.0
1732385114.6613514,105000,18.0
1732385904.92737,105500,15.0
1732386640.2578778,106000,21.0
1732387419.54896,106500,18.0
1732388029.7723289,107000,21.0
1732388725.4630346,107500,21.0
1732389411.0223608,108000,18.0
1732390110.0718746,108500,21.0
1732391168.6040034,109000,18.0
1732392224.5414174,109500,12.0
1732393395.7671156,110000,21.0
1732394199.0351613,110500,35.0
1732394909.7536192,111000,18.0
1732395621.7852888,111500,18.0
1732396328.3379831,112000,21.0
1732397009.7817626,112500,18.0
1732397756.0634847,113000,21.0
1732398486.824933,113500,18.0
1732399180.9367316,114000,6.0
1732399900.5088615,114500,6.0
1732400633.6431575,115000,18.0
1732401349.2805493,115500,38.0
1732402060.7238495,116000,18.0
1732402774.1988769,116500,21.0
