Wall time,Step,Value
1732438130.836163,35500,9.0
1732439269.215427,36000,18.0
1732440324.121203,36500,18.0
1732441077.650968,37000,18.0
1732441804.6208656,37500,21.0
1732442577.6131132,38000,18.0
1732443350.6391401,38500,18.0
1732444044.6830537,39000,18.0
1732444737.5407958,39500,18.0
1732445492.0839152,40000,12.0
1732446181.2329345,40500,21.0
1732446860.6602907,41000,21.0
1732447553.89224,41500,18.0
1732448261.1088243,42000,18.0
1732449019.29912,42500,18.0
1732449809.1387107,43000,18.0
1732450546.8437765,43500,21.0
1732451236.5837922,44000,18.0
1732451905.3497546,44500,18.0
1732452620.6301146,45000,18.0
1732453314.2155876,45500,18.0
1732453988.3159733,46000,18.0
1732454693.3030996,46500,18.0
1732455398.3359401,47000,12.0
1732456101.4050324,47500,18.0
1732456789.1498005,48000,29.0
1732457491.3513916,48500,18.0
1732458250.658999,49000,18.0
1732458982.7275577,49500,15.0
1732459832.2689843,50000,18.0
1732460565.942308,50500,21.0
1732461099.91387,51000,35.0
1732461644.3626385,51500,21.0
1732462167.427376,52000,18.0
1732462696.9891505,52500,18.0
1732463237.1443148,53000,21.0
1732463935.92371,53500,15.0
1732464622.828828,54000,18.0
1732465313.0986147,54500,18.0
1732466033.2636344,55000,15.0
1732466777.9901347,55500,18.0
1732467497.046963,56000,18.0
1732468254.4705005,56500,18.0
1732469036.8321378,57000,18.0
1732469858.5761518,57500,18.0
1732470706.7495768,58000,21.0
1732471550.7882423,58500,18.0
1732472394.9071555,59000,15.0
1732473279.0002549,59500,15.0
1732474217.8242846,60000,18.0
1732475148.872873,60500,12.0
1732476147.4845326,61000,18.0
1732477426.451296,61500,18.0
1732478896.98427,62000,18.0
1732480217.2891343,62500,18.0
1732481492.8452036,63000,15.0
1732482496.9666495,63500,12.0
1732483451.9742725,64000,21.0
1732484421.4319234,64500,18.0
1732485481.2903898,65000,12.0
1732486526.9588578,65500,21.0
1732487262.7999175,66000,18.0
1732488001.4465976,66500,18.0
1732488725.6160276,67000,18.0
1732489447.038001,67500,15.0
1732490269.1712496,68000,18.0
1732491005.8599937,68500,12.0
1732491797.2153232,69000,15.0
1732492643.6188073,69500,18.0
1732493522.9762619,70000,18.0
1732494394.8207083,70500,18.0
1732495302.4959984,71000,18.0
1732496213.4834394,71500,21.0
1732497070.0290072,72000,32.0
1732497981.3981884,72500,21.0
1732498855.8847194,73000,15.0
1732499724.244212,73500,18.0
1732500620.272533,74000,18.0
1732501526.1713457,74500,21.0
1732502379.0208912,75000,21.0
1732503306.439824,75500,21.0
1732504305.0552506,76000,18.0
1732505249.523812,76500,18.0
1732506253.232441,77000,21.0
1732507264.5105312,77500,18.0
1732508280.9132009,78000,18.0
1732509211.2579489,78500,21.0
1732510183.3271713,79000,15.0
1732511153.766111,79500,12.0
1732512170.556292,80000,21.0
1732513137.1637795,80500,15.0
1732514123.026374,81000,15.0
1732515113.249954,81500,18.0
1732516020.5760264,82000,18.0
1732516975.3104339,82500,18.0
1732518078.1429625,83000,18.0
1732519133.8354206,83500,21.0
1732520107.9846773,84000,18.0
1732521103.0432625,84500,21.0
1732522214.0500731,85000,12.0
1732523611.528346,85500,18.0
1732524961.5684202,86000,21.0
1732526300.1293302,86500,18.0
1732527618.3395705,87000,12.0
1732528837.940003,87500,21.0
1732530076.786627,88000,18.0
1732531347.7280288,88500,6.0
1732532567.2946873,89000,18.0
1732533768.1607208,89500,18.0
1732535173.2842429,90000,32.0
1732536453.5246701,90500,12.0
1732537720.1652725,91000,26.0
1732538979.0434175,91500,18.0
1732540253.0291922,92000,21.0
1732541526.8918715,92500,18.0
1732542816.1540456,93000,18.0
1732544105.375238,93500,21.0
1732545415.1377356,94000,18.0
1732546760.3544877,94500,18.0
1732547925.8611073,95000,21.0
1732549226.6683607,95500,21.0
1732550416.9420674,96000,18.0
1732551578.572667,96500,35.0
1732552769.2045548,97000,18.0
1732553792.7518559,97500,18.0
1732554842.3898752,98000,21.0
1732555921.94654,98500,15.0
