Wall time,Step,Value
1732468973.0141003,57500,12.0
1732469444.2404375,58000,9.0
1732469811.140844,58500,12.0
1732469962.1188169,59000,9.0
1732470106.6726112,59500,9.0
1732470436.5847652,60000,9.0
1732470565.5212736,60500,12.0
1732470698.0502553,61000,26.0
1732470837.2458797,61500,9.0
1732470967.3707073,62000,9.0
1732471091.0456593,62500,9.0
1732471221.7896957,63000,14.0
1732471351.2886276,63500,12.0
1732471478.9977307,64000,9.0
1732471611.9234416,64500,9.0
1732471747.1171336,65000,23.0
1732471877.162577,65500,9.0
1732472014.6820338,66000,12.0
1732472143.7828903,66500,9.0
1732472275.2098129,67000,9.0
1732472400.3448951,67500,9.0
1732472521.6344101,68000,20.0
1732472650.5013292,68500,9.0
1732472778.3614557,69000,26.0
1732472904.4324284,69500,3.0
1732473217.4735985,70000,29.0
1732473345.6908267,70500,9.0
1732473483.1542828,71000,26.0
1732473618.2566357,71500,9.0
1732473753.217927,72000,12.0
1732473884.0575972,72500,23.0
1732474019.5704095,73000,9.0
1732474153.5661793,73500,9.0
1732474290.9176059,74000,12.0
1732474428.8603694,74500,12.0
1732474567.7642891,75000,9.0
1732474696.4756434,75500,12.0
1732474825.5644062,76000,12.0
1732474953.1438496,76500,9.0
1732475086.3877916,77000,12.0
1732475218.5680733,77500,12.0
1732475348.065653,78000,20.0
1732475480.6417632,78500,23.0
1732475611.6465728,79000,23.0
1732475740.29954,79500,9.0
1732476048.4926045,80000,3.0
1732476181.1656628,80500,26.0
1732476315.3967407,81000,0.0
1732476447.6463761,81500,9.0
1732476584.4267557,82000,23.0
1732476716.9627702,82500,9.0
1732476849.183615,83000,9.0
1732476974.5805726,83500,9.0
1732477110.4969556,84000,29.0
1732477235.9725974,84500,9.0
1732477370.6624,85000,20.0
1732477503.5128036,85500,26.0
1732477636.5446298,86000,9.0
1732477772.575481,86500,9.0
1732477910.8942444,87000,26.0
1732478057.1605678,87500,12.0
1732478194.3451798,88000,12.0
1732478331.1505165,88500,12.0
1732478463.126046,89000,26.0
1732478594.8278136,89500,9.0
1732478910.16821,90000,9.0
1732479047.6005447,90500,9.0
1732479176.723606,91000,26.0
1732479307.3889513,91500,9.0
1732479441.0939627,92000,9.0
1732479571.6596532,92500,29.0
1732479699.7576535,93000,26.0
1732479833.456164,93500,26.0
1732479958.500751,94000,12.0
1732480094.290965,94500,9.0
