Wall time,Step,Value
1732547921.329681,105500,74.0
1732548491.1398358,106000,121.0
1732548951.6914291,106500,126.0
1732549393.9081767,107000,105.0
1732549867.7219212,107500,148.0
1732550471.376596,108000,118.0
1732551071.4185784,108500,138.0
1732551608.3750007,109000,169.0
1732552104.9171169,109500,166.0
1732552760.1477778,110000,151.0
1732553507.5113146,110500,145.0
1732554247.5571988,111000,127.0
1732555001.5508444,111500,124.0
