Wall time,Step,Value
1732473806.0000918,94000,141.0
1732474006.8090012,94500,143.0
1732474203.0042837,95000,133.0
1732474406.0078032,95500,130.0
1732474606.8549795,96000,148.0
1732474789.0129054,96500,117.0
1732474977.5380955,97000,136.0
1732475161.607039,97500,95.0
1732475353.5069447,98000,134.0
1732475924.3720095,98500,20.0
1732476613.0871854,99000,149.0
1732477330.9616346,99500,143.0
1732478255.4479122,100000,110.0
1732479020.0201366,100500,112.0
1732479765.8234577,101000,106.0
1732480519.1845133,101500,106.0
1732481264.5010684,102000,118.0
1732482003.7888424,102500,76.0
1732482737.9449592,103000,92.0
1732483478.042065,103500,134.0
1732483952.910367,104000,112.0
1732484179.4011495,104500,123.0
1732484697.7006247,105000,136.0
1732485277.3215978,105500,125.0
1732485863.3697078,106000,145.0
1732486440.3900728,106500,84.0
1732487012.5238342,107000,109.0
1732487580.701217,107500,69.0
1732488174.4930546,108000,87.0
1732488739.404969,108500,88.0
1732489327.821493,109000,51.0
1732489905.8841789,109500,148.0
1732490681.3066337,110000,80.0
1732491251.726606,110500,118.0
1732491822.2845604,111000,112.0
1732492398.799456,111500,45.0
1732492971.2029288,112000,119.0
1732493566.0892222,112500,95.0
1732494066.06839,113000,123.0
1732494541.577209,113500,118.0
1732495008.2173126,114000,115.0
1732495431.2719843,114500,116.0
1732495864.7803748,115000,113.0
1732496335.6983736,115500,17.0
1732496927.5995157,116000,149.0
1732497533.473416,116500,149.0
1732498078.6319752,117000,146.0
1732498681.2629359,117500,148.0
1732499310.1038063,118000,124.0
1732499939.968021,118500,149.0
1732500751.9216788,119000,137.0
1732501339.1754873,119500,148.0
1732502141.3411338,120000,152.0
1732502748.1131687,120500,133.0
1732503366.8140855,121000,177.0
1732504052.43671,121500,170.0
1732504742.2965968,122000,37.0
1732505522.759685,122500,141.0
1732506625.6873024,123000,145.0
1732507313.7990863,123500,154.0
1732508005.2899766,124000,136.0
1732508696.0684257,124500,139.0
1732509389.5816534,125000,165.0
1732510074.8583708,125500,157.0
1732510761.4042735,126000,148.0
1732511442.6842082,126500,127.0
1732512123.630949,127000,139.0
1732512804.1861713,127500,137.0
1732513495.7903457,128000,81.0
1732514188.1344795,128500,111.0
1732514877.0678325,129000,50.0
1732515560.2394505,129500,53.0
1732516418.1799848,130000,39.0
1732517177.7204244,130500,162.0
1732517928.186036,131000,121.0
1732518704.5116603,131500,178.0
1732519479.079695,132000,93.0
1732520245.7569983,132500,70.0
1732521008.957664,133000,172.0
1732521780.4222088,133500,137.0
1732522557.7689438,134000,70.0
1732523323.8754401,134500,87.0
1732524084.3079445,135000,67.0
1732524842.6605914,135500,25.0
1732525591.1399403,136000,131.0
1732526355.3425233,136500,125.0
1732527124.209803,137000,146.0
1732528086.7646406,137500,161.0
1732529050.045872,138000,118.0
1732530034.2216432,138500,54.0
1732531108.8018534,139000,131.0
1732532165.662954,139500,163.0
1732533192.4833229,140000,146.0
1732534044.2097342,140500,139.0
1732534932.2582238,141000,54.0
1732535778.551795,141500,67.0
1732536607.544928,142000,151.0
1732537470.5774481,142500,145.0
1732538209.3981183,143000,157.0
1732538944.2945051,143500,139.0
1732539668.5027053,144000,137.0
1732540429.1609428,144500,68.0
1732541173.1832807,145000,155.0
1732541954.0224857,145500,61.0
1732542731.2544324,146000,135.0
1732543512.9921849,146500,154.0
1732544271.7122357,147000,143.0
1732545024.3068597,147500,151.0
1732545734.634866,148000,6.0
1732546471.441757,148500,56.0
1732547214.7687366,149000,14.0
1732547956.444997,149500,9.0
1732548848.9943047,150000,43.0
1732549602.2691023,150500,43.0
1732550337.9649756,151000,26.0
1732551079.0772977,151500,26.0
1732551797.1534762,152000,40.0
1732552502.6601906,152500,26.0
1732553217.744002,153000,9.0
1732553926.2477689,153500,9.0
1732554632.2941616,154000,26.0
