Wall time,Step,Value
1732231056.743056,10000,4.666666507720947
1732247777.072205,20000,3.6666667461395264
1732263493.1605628,30000,38.33333206176758
1732278043.0632823,40000,40.0
1732290244.936105,50000,52.33333206176758
1732296400.518789,60000,42.66666793823242
1732302318.4419541,70000,37.66666793823242
1732329675.6679933,80000,5.0
1732356206.1834052,90000,31.33333396911621
1732377942.2381728,100000,13.0
