Wall time,Step,Value
1732497293.0725327,76500,32.0
1732498545.893637,77000,54.0
1732499742.884248,77500,32.0
1732500890.076852,78000,46.0
1732502040.824857,78500,57.0
1732503210.7488394,79000,71.0
1732504442.34525,79500,49.0
1732505838.0128276,80000,45.0
1732507118.2838655,80500,54.0
1732508363.08031,81000,49.0
1732509516.643421,81500,80.0
1732510656.8142736,82000,56.0
1732511786.1464367,82500,86.0
1732512917.7024925,83000,57.0
1732514024.0515552,83500,56.0
1732515132.025538,84000,38.0
1732516260.7347963,84500,32.0
1732517424.0050797,85000,54.0
1732518629.6611793,85500,18.0
1732519841.4334714,86000,32.0
1732521032.60231,86500,74.0
1732522180.0171092,87000,63.0
1732523438.6186988,87500,32.0
1732524503.0477827,88000,18.0
1732525542.4296846,88500,69.0
1732526565.1341724,89000,46.0
1732527541.9900806,89500,62.0
1732528657.7572753,90000,74.0
1732529697.1891856,90500,69.0
1732530510.3647022,91000,35.0
1732531404.2548122,91500,85.0
1732532228.618274,92000,99.0
1732533064.487109,92500,18.0
1732533881.2631245,93000,51.0
1732534722.9550395,93500,37.0
1732535509.4561348,94000,32.0
1732536378.4882276,94500,40.0
1732537242.631252,95000,23.0
1732538110.163963,95500,23.0
1732538922.536018,96000,84.0
1732539750.2706892,96500,69.0
1732540633.0818975,97000,54.0
1732541471.505995,97500,90.0
1732542331.7450035,98000,59.0
1732543258.1869218,98500,73.0
1732544183.1755583,99000,104.0
1732545308.443034,99500,17.0
1732546657.0528035,100000,34.0
1732548116.6242125,100500,17.0
1732549555.3656092,101000,20.0
1732550821.2440174,101500,61.0
1732552076.06524,102000,56.0
1732553387.210946,102500,32.0
1732554720.6816702,103000,90.0
1732555728.5402865,103500,59.0
